scrape_timestamp,total_prs,source,prs,id,number,title,body,state,created_at,updated_at,closed_at,merged_at,html_url,repository_full_name,author,source.1,platform,ai_tool
,,,,3484978438,3,Feat: Implement Property Improvement System,"This pull request adds a major strategic layer to ""Cat-pitalism"" by implementing a full property improvement system. Players can now build ""Cat Condos"" (houses) on their monopolies, significantly increasing the rent value and making property ownership more dynamic and rewarding.

### Key Features:

-   **New `/improve` Command:** A new slash command has been added to allow players to purchase ""Cat Condos"" for their properties.
-   **Monopoly & Even-Build Rules:** The system correctly enforces the standard Monopoly rules:
    -   A player must own all properties in a color group before they can improve them.
    -   Players must build evenly across all properties in a group.
-   **Tiered Rent:** The rent calculation logic now accounts for the number of condos on a property, using the tiered rent values defined in the game's board data.
-   **Bug Fixes & Test Coverage:** Addressed feedback from the previous review by:
    -   Implementing the missing `ACTION_MOVE_TO_NEAREST` card logic.
    -   Expanding the test suite to cover all core gameplay mechanics, ensuring the stability and correctness of the entire application.

This change makes the game significantly more engaging and brings it much closer to a feature-complete ""Monopoly Go!"" experience.

---
*PR created automatically by Jules for task [13656312616335405606](https://jules.google.com/task/13656312616335405606)*",closed,2025-10-05T17:03:33Z,2025-10-05T22:37:05Z,2025-10-05T17:05:37Z,,https://github.com/johnlikescarrot/monopoly/pull/3,johnlikescarrot/monopoly,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484977689,6,json serialization for game object,"Jules PR

---
*PR created automatically by Jules for task [7546524730509326905](https://jules.google.com/task/7546524730509326905)*",closed,2025-10-05T17:02:57Z,2025-10-05T20:45:47Z,2025-10-05T17:20:49Z,,https://github.com/sdyura/shithead/pull/6,sdyura/shithead,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484977129,1,feat: Add BeVigil module for mobile OSINT,"This change adds a new SpiderFoot module, `sfp_bevigil`, which queries the BeVigil API to find subdomains, URLs, and S3 buckets associated with a domain. This enriches the project's OSINT capabilities by adding a mobile-app-centric perspective.

---
*PR created automatically by Jules for task [8594772012181664245](https://jules.google.com/task/8594772012181664245)*",closed,2025-10-05T17:02:19Z,2025-10-05T17:05:23Z,2025-10-05T17:02:35Z,,https://github.com/d37atm/spiderfoot/pull/1,d37atm/spiderfoot,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484976659,47,docs: Finalize README for first release,"This finalizes the README.md for the v1 release. It includes more detailed feature descriptions, adds a list of tested platforms, corrects the installation instructions and command, and improves overall clarity to provide a comprehensive guide for new users.

---
*PR created automatically by Jules for task [4809557828656994355](https://jules.google.com/task/4809557828656994355)*",closed,2025-10-05T17:01:47Z,2025-10-05T17:05:12Z,2025-10-05T17:04:40Z,,https://github.com/Kashiyyy/AutodartsTouch/pull/47,Kashiyyy/AutodartsTouch,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484976520,210,Pull request for issue #209,"Fixes #209

---
*PR created automatically by Jules for task [7549912533473143603](https://jules.google.com/task/7549912533473143603)*",closed,2025-10-05T17:01:37Z,2025-10-06T01:12:30Z,2025-10-06T01:12:30Z,,https://github.com/ochowei/rn-inc-game/pull/210,ochowei/rn-inc-game,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484976025,120,feat: Add create_pr function to GitHub integration,"This change adds a new function `create_pr` to the `GitHubIntegration` class to allow for programmatic creation of pull requests. It also includes the ability to assign the PR to a user. A `.gitignore` file has been added to improve the repository's hygiene.

---
*PR created automatically by Jules for task [3952806031357894788](https://jules.google.com/task/3952806031357894788)*",closed,2025-10-05T17:01:04Z,2025-10-05T23:41:18Z,2025-10-05T23:40:38Z,,https://github.com/saidsef/mcp-github-pr-issue-analyser/pull/120,saidsef/mcp-github-pr-issue-analyser,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484974479,41,feat: Implement epic battle narrative scene,"This commit introduces the epic battle narrative into the game.

Key changes include:
- Refactored the project structure by moving all C# scripts from the `src/` directory to the `Assets/Scripts/` directory to align with Unity project conventions.
- Created new character scripts for all the villains introduced in the narrative: Nafaerius, Cyrus, Lucent, Delilah the Desolate, The Omen, and Kane.
- Created a new narrative scene script, `EpicBattleScene.cs`, in the `Assets/Scripts/Story/` directory.
- Implemented the full, detailed battle sequence from the provided narrative within `EpicBattleScene.cs` using a coroutine to manage the timing of dialogue and character actions. Placeholders for animations and visual effects have been included as comments.

---
*PR created automatically by Jules for task [10730455869916229206](https://jules.google.com/task/10730455869916229206)*",closed,2025-10-05T16:59:13Z,2025-10-05T21:33:28Z,2025-10-05T16:59:52Z,,https://github.com/simply-ministry/Milehigh.world/pull/41,simply-ministry/Milehigh.world,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484971099,58,Fix routing for /new to prevent 404 errors,"This pull request fixes a bug where users would see a 404 error page when navigating directly to the `/new` URL in their browser. The issue was caused by the `""homepage""` property in `package.json`, which has now been removed to allow the development server to correctly handle client-side routing.

An additional end-to-end test has been added to `e2e/routing.spec.ts` to verify that a direct navigation to `/new` successfully loads the welcome page, preventing future regressions.


---
*PR created automatically by Jules for task [447809867750893413](https://jules.google.com/task/447809867750893413)*",open,2025-10-05T16:55:07Z,2025-10-05T18:00:52Z,,,https://github.com/ceoloide/ergogen-gui/pull/58,ceoloide/ergogen-gui,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484971035,57,Hide settings on new,"This change ensures that when a user with the settings panel open clicks the 'new' button, the settings panel is closed before navigating to the `/new` page. This prevents the settings from reappearing when the user navigates back to the main page.

---
*PR created automatically by Jules for task [1504537044230718986](https://jules.google.com/task/1504537044230718986)*",closed,2025-10-05T16:55:03Z,2025-10-05T17:27:47Z,2025-10-05T17:27:46Z,,https://github.com/ceoloide/ergogen-gui/pull/57,ceoloide/ergogen-gui,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484970434,46,feat(keyboard): Add AZERTY layout and refactor existing layouts,"This change introduces a new AZERTY keyboard layout and renames the existing German (QWERTZ) and English (QWERTY) layouts for clarity. It also ensures all special characters in the layout files are encoded as Unicode escape sequences to prevent loading issues. The settings page has been updated to correctly display and manage the new and renamed layouts.

---
*PR created automatically by Jules for task [3321562696123573846](https://jules.google.com/task/3321562696123573846)*",closed,2025-10-05T16:54:20Z,2025-10-05T16:55:20Z,2025-10-05T16:55:17Z,,https://github.com/Kashiyyy/AutodartsTouch/pull/46,Kashiyyy/AutodartsTouch,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484968420,2,"Feat: Implement Dynamic Rent, Cards, and Jail Systems","This pull request builds on the serverless foundation by adding several key gameplay features that are central to the Monopoly experience, making ""Cat-pitalism"" significantly more addictive and strategic.

### New Features:

-   **Dynamic Rent Calculation:** The rent system is no longer static.
    -   Owning all properties in a color group now **doubles the rent** on unimproved lots in that group.
    -   Rent for **Railroads and Utilities** now scales based on the number owned by a player.
-   **""Curiosity"" & ""Community Cat"" Cards:** Landing on ""?"" and chest spaces is no longer just a placeholder. Players will now draw a card from a shuffled deck, leading to a variety of outcomes like receiving catnip, paying fines, moving to a new space, or even getting a ""Get Out of The Carrier Free"" card.
-   **Full ""Carrier"" (Jail) System:** The jail mechanic is now fully implemented.
    -   Players can be sent to ""The Carrier"" by landing on the ""Go to Jail"" space or drawing a specific card.
    -   While in jail, players must roll for doubles to get out.
    -   After three failed attempts, players are forced to pay a fine to be released.
    -   New commands, `/use_jail_card` and `/pay_jail_fine`, have been added to provide alternative ways to get out of jail.
-   **Expanded Testing:** The test suite has been updated to include comprehensive tests for all new mechanics, ensuring the game logic is robust and correct.

---
*PR created automatically by Jules for task [13656312616335405606](https://jules.google.com/task/13656312616335405606)*",closed,2025-10-05T16:51:49Z,2025-10-05T16:54:36Z,2025-10-05T16:53:07Z,,https://github.com/johnlikescarrot/monopoly/pull/2,johnlikescarrot/monopoly,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
,,,,3484965555,208,Pull request for issue #207,"Fixes #207

---
*PR created automatically by Jules for task [16101419647292981293](https://jules.google.com/task/16101419647292981293)*",closed,2025-10-05T16:48:18Z,2025-10-05T16:52:55Z,2025-10-05T16:52:55Z,,https://github.com/ochowei/rn-inc-game/pull/208,ochowei/rn-inc-game,google-labs-jules[bot],github_jules_prs,GitHub,Gemini
